#,dvh.csv
,BODY (1)(volume: 14367.16),2Cm (2)(volume: 362.15),Bronchial Tree (3)(volume: 19.19),Chest Wall (4)(volume: 417.01),Contrast (5)(volume: 450.02),Cord (6)(volume: 7.63),Esophagus (7)(volume: 38.25),Great Vessels (8)(volume: 93.13),Lung_Lt (9)(volume: 943.06),Lung_Rt (10)(volume: 1279.22),Lung_Total (11)(volume: 2222.28),Rib (12)(volume: 37.95),Ring_101 (13)(volume: 27.46),Skin (14)(volume: 247.08),IGTV1 (15)(volume: 14.43),PTV1 (16)(volume: 39.99),IGTV2 (17)(volume: 0.99),PTV2 (18)(volume: 6.52),PTV2 sep (19)(volume: 5.83),PTV sum (20)(volume: 46.24),Ring_102 (21)(volume: 46.63),Ring_103 (22)(volume: 182.87),Ring_104 (23)(volume: 5.44),Ring_105 (24)(volume: 8.19),Ring_106 (25)(volume: 25.34),CouchSurface (26)(volume: 1235.44),CouchInterior (27)(volume: 7933.69),PRV1 (28)(volume: 2053.95),PRV2 (29)(volume: 1896.05),PRV3 (30)(volume: 1716.00)
5.13385,12.3121,66.0124,99.841,67.2866,40.9347,10.725,17.6682,73.9494,2.89604,34.2836,20.9655,63.1137,100,31.5501,100,100,100,100,100,100,100,98.9419,100,100,100,0,NaN,57.7455,54.5025,50.7964,
5.18965,12.2177,65.3672,99.7217,66.8882,40.8309,9.5,17.2543,73.8429,2.71054,34.1455,20.8073,62.5258,100,31.4034,100,100,100,100,100,100,100,98.9272,100,100,100,0,NaN,57.2729,54.0004,50.2493,
5.24546,12.1258,64.7457,99.6024,66.5205,40.7313,8.4,16.9401,73.7446,2.52564,34.0039,20.6473,61.7719,100,31.2429,100,100,100,100,100,100,100,98.9178,100,100,100,0,NaN,56.8141,53.5137,49.7208,
5.30126,12.0336,64.1026,99.4533,66.1198,40.6135,7.35,16.5611,73.6381,2.35207,33.8654,20.4939,60.9076,100,31.0753,100,100,100,100,100,100,100,98.9083,100,100,100,0,NaN,56.3475,53.0195,49.1855,
5.35706,11.9465,63.4817,99.2247,65.7525,40.4986,6.275,16.237,73.5459,2.19226,33.7331,20.3499,60.2141,100,30.9348,100,100,100,100,100,100,100,98.9052,100,100,100,0,NaN,55.9084,52.5539,48.6786,
5.41286,11.8605,62.8302,99.0558,65.3861,40.374,5.475,15.9078,73.4517,2.0367,33.6042,20.2097,59.5055,100,30.7882,100,100,100,100,100,100,100,98.8936,100,100,100,0,NaN,55.4714,52.0914,48.1761,
5.46867,11.7749,62.1845,98.7775,65.0051,40.2485,4.6,15.5638,73.3534,1.89671,33.4747,20.0758,58.7366,100,30.6392,100,100,100,100,100,100,100,98.8874,100,100,100,0,NaN,55.0354,51.6303,47.6774,
5.52447,11.6915,61.5661,98.4793,64.6196,40.1201,4.025,15.3044,73.2633,1.75874,33.3484,19.9445,57.9878,100,30.4802,100,100,100,100,100,100,100,98.8811,100,100,100,0,NaN,54.6117,51.1808,47.1898,
5.58027,11.6084,60.9315,98.2507,64.2404,39.9807,3.375,15.0352,73.165,1.62968,33.2232,19.8177,57.1587,100,30.3072,100,100,100,100,100,100,100,98.8716,100,100,100,0,NaN,54.1858,50.7291,46.6993,
5.63607,11.5273,60.3021,97.7636,63.8535,39.8374,2.775,14.8207,73.0421,1.51154,33.1011,19.6972,56.3546,100,30.1536,100,100,100,100,100,100,100,98.8601,100,100,100,0,NaN,53.7724,50.2905,46.2245,
5.69188,11.4458,59.6659,97.3561,63.4683,39.6882,2.325,14.6213,72.9479,1.40513,32.9654,19.574,55.6912,100,29.9869,100,100,100,100,100,100,100,98.8538,100,100,100,0,NaN,53.3573,49.8525,45.7498,
5.74768,11.365,59.0428,96.7399,63.0924,39.5331,1.875,14.4118,72.825,1.30439,32.8208,19.448,55.0982,100,29.8387,100,100,100,100,100,100,100,98.8475,100,100,100,0,NaN,52.9434,49.4137,45.2744,
5.80348,11.2866,58.415,96.1833,62.7342,39.372,1.55,14.2522,72.7042,1.21437,32.6739,19.3252,54.6108,100,29.6827,100,100,100,100,100,100,100,98.8412,100,100,100,0,NaN,52.543,48.9891,44.8145,
5.85929,11.2083,57.8078,95.5173,62.3862,39.208,1.225,14.0428,72.5915,1.13305,32.5282,19.2069,54.1836,100,29.526,100,100,100,100,100,100,100,98.8276,100,100,100,0,NaN,52.1414,48.5634,44.3561,
5.91509,11.1316,57.1873,94.6924,62.0537,39.0419,0.875,13.8333,72.4769,1.05334,32.3715,19.0828,53.8319,100,29.3716,100,100,100,100,100,100,100,98.8213,100,100,100,0,NaN,51.7518,48.1512,43.9086,
5.97089,11.054,56.5411,93.8177,61.7024,38.8728,0.575,13.6139,72.3745,0.984565,32.2221,18.9676,53.4047,100,29.228,100,100,100,100,100,100,100,98.816,100,100,100,0,NaN,51.3552,47.7307,43.4539,
6.02669,10.9797,55.9607,92.8138,61.3818,38.7024,0.375,13.3197,72.2516,0.920033,32.0696,18.8524,52.9976,100,29.0559,100,100,100,100,100,100,100,98.8087,100,100,100,0,NaN,50.9758,47.3286,43.0213,
6.0825,10.905,55.3403,91.8199,61.0492,38.5367,0.25,13.0504,72.1615,0.862177,31.9148,18.7388,52.6358,100,28.9023,100,100,100,100,100,100,100,98.7972,100,100,100,0,NaN,50.5945,46.925,42.5867,
6.1383,10.8306,54.7456,90.816,60.7071,38.3654,0.175,12.7512,72.057,0.805332,31.7648,18.6283,52.2438,100,28.7355,100,100,100,100,100,100,100,98.7772,100,100,100,0,NaN,50.2154,46.5243,42.1539,
6.1941,10.7588,54.1637,89.8917,60.3998,38.1967,0.075,12.4819,71.9464,0.750713,31.6104,18.5162,51.8116,100,28.5518,100,100,100,100,100,100,100,98.7678,100,100,100,0,NaN,49.8482,46.1363,41.7337,
6.2499,10.6878,53.5448,88.9077,60.1034,38.0094,0.025,12.1777,71.842,0.702567,31.4569,18.4075,51.4347,100,28.3935,100,100,100,100,100,100,100,98.7636,100,100,100,0,NaN,49.4863,45.7538,41.3215,
6.30571,10.619,52.9797,87.9336,59.8166,37.8238,5.55112e-14,11.8586,71.7396,0.657658,31.3059,18.3015,51.0578,100,28.2345,100,100,100,100,100,100,100,98.7584,100,100,100,0,NaN,49.1349,45.383,40.9224,
6.36151,10.5512,52.3972,87.218,59.5316,37.6381,5.55112e-14,11.5394,71.6269,0.614165,31.156,18.1967,50.6659,100,28.0701,100,100,100,100,100,100,100,98.7489,100,100,100,0,NaN,48.79,45.0199,40.5297,
6.41731,10.4829,51.8299,86.3234,59.249,37.4406,5.55112e-14,11.1854,71.5184,0.575324,31.0059,18.0938,50.289,100,27.9165,100,100,100,100,100,100,100,98.7405,100,100,100,0,NaN,48.4439,44.6544,40.1368,
6.47312,10.4194,51.2696,85.6277,58.9832,37.2516,5.55112e-14,10.7764,71.4262,0.539316,30.868,17.9991,49.9472,100,27.7644,100,100,100,100,100,100,100,98.729,100,100,100,0,NaN,48.1153,44.3084,39.7648,
6.52892,10.3556,50.7113,84.8822,58.7244,37.0456,5.55112e-14,10.4722,71.3074,0.502498,30.7293,17.9037,49.6005,100,27.6285,100,100,100,100,100,100,100,98.7206,100,100,100,0,NaN,47.786,43.9617,39.3921,
6.58472,10.2919,50.1425,84.1566,58.4691,36.8366,5.55112e-14,10.1431,71.203,0.47094,30.5878,17.8088,49.2638,100,27.4904,100,100,100,100,100,100,100,98.708,100,100,100,0,NaN,47.4582,43.6162,39.0202,
6.64052,10.2319,49.6205,83.6696,58.2185,36.6374,5.55112e-14,9.81898,71.1047,0.441001,30.4561,17.7203,48.917,100,27.3452,100,100,100,100,100,100,100,98.6923,100,100,100,0,NaN,47.1481,43.2893,38.6682,
6.69633,10.1709,49.0691,82.954,57.9861,36.4196,5.55112e-14,9.42004,71.0043,0.412477,30.3257,17.6331,48.6557,100,27.204,100,100,100,100,100,100,100,98.6776,100,100,100,0,NaN,46.8313,42.9556,38.3096,
6.75213,10.1129,48.545,82.4173,57.7616,36.2102,5.55112e-14,9.0959,70.8917,0.384561,30.2001,17.549,48.3542,100,27.0557,100,100,100,100,100,100,100,98.6703,100,100,100,0,NaN,46.5301,42.6387,37.9704,
6.80793,10.0536,48.021,81.96,57.5246,35.9847,5.55112e-14,8.75181,70.7975,0.357858,30.0689,17.4621,48.0527,100,26.9152,100,100,100,100,100,100,100,98.6608,100,100,100,0,NaN,46.2231,42.315,37.625,
6.86373,9.99569,47.5075,81.3537,57.2813,35.7618,5.55112e-14,8.42268,70.6869,0.334392,29.9426,17.3795,47.7763,100,26.7794,100,100,100,100,100,100,100,98.6535,100,100,100,0,NaN,45.9221,41.9981,37.287,
6.91954,9.93959,46.9971,80.8568,57.086,35.5384,5.55112e-14,8.10353,70.5763,0.310117,29.8171,17.2969,47.5552,100,26.6265,100,100,100,100,100,100,100,98.6462,100,100,100,0,NaN,45.6297,41.6918,36.9584,
6.97534,9.88433,46.4747,80.3697,56.8944,35.2998,5.55112e-14,7.67965,70.4698,0.288674,29.6941,17.217,47.3541,100,26.4992,100,100,100,100,100,100,100,98.6409,100,100,100,0,NaN,45.3428,41.3916,36.6373,
7.03114,9.82891,45.967,80.002,56.6949,35.0743,5.55112e-14,7.37546,70.3777,0.265612,29.57,17.1358,47.1481,100,26.3548,100,100,100,100,100,100,100,98.6336,100,100,100,0,NaN,45.0557,41.0899,36.3168,
7.08695,9.77391,45.4371,79.664,56.4937,34.8412,5.55112e-14,7.03137,70.2609,0.246799,29.4475,17.0573,46.9421,100,26.2135,100,100,100,100,100,100,100,98.6241,100,100,100,0,NaN,44.7689,40.7875,35.9959,
7.14275,9.72036,44.921,79.3162,56.3107,34.6047,5.55112e-14,6.58754,70.1421,0.22576,29.3285,16.9798,46.8064,100,26.0707,100,100,100,100,100,100,100,98.6178,100,100,100,0,NaN,44.4911,40.4954,35.687,
7.19855,9.66754,44.4185,78.9882,56.1333,34.3648,5.55112e-14,6.31826,70.0336,0.208565,29.2053,16.9016,46.6355,100,25.9256,100,100,100,100,100,100,100,98.6105,100,100,100,0,NaN,44.2175,40.2081,35.381,
7.25435,9.61403,43.885,78.6701,55.9714,34.1101,5.55112e-14,6.02902,69.9128,0.192786,29.0795,16.8225,46.4797,100,25.7797,100,100,100,100,100,100,100,98.5958,100,100,100,0,NaN,43.9397,39.9162,35.0711,
7.31016,9.56078,43.3262,78.2527,55.7985,33.8558,5.55112e-14,5.5852,69.7673,0.180446,28.9578,16.7472,46.3491,100,25.6539,100,100,100,100,100,100,100,98.5916,100,100,100,0,NaN,43.6634,39.6251,34.7619,
7.36596,9.51023,42.8427,77.8451,55.6384,33.6159,5.55112e-14,5.35581,69.6424,0.161431,28.8381,16.6702,46.2234,100,25.5002,100,100,100,100,100,100,100,98.5843,100,100,100,0,NaN,43.4016,39.3503,34.4729,
7.42176,9.45918,42.2944,77.4277,55.4824,33.3531,5.55112e-14,5.03665,69.5216,0.154148,28.7157,16.5967,46.0928,100,25.3705,100,100,100,100,100,100,100,98.5738,100,100,100,0,NaN,43.1357,39.0709,34.1771,
7.47756,9.40843,41.7746,77.0997,55.3297,33.098,5.55112e-14,4.70753,69.3926,0.139381,28.5953,16.5211,45.937,100,25.2208,100,100,100,100,100,100,100,98.5633,100,100,100,0,NaN,42.8736,38.7951,33.8875,
7.53337,9.35897,41.2537,76.6723,55.1906,32.839,5.55112e-14,4.4532,69.2369,0.13048,28.4758,16.4485,45.8264,100,25.0818,100,100,100,100,100,100,100,98.5497,100,100,100,0,NaN,42.6175,38.5266,33.604,
7.58917,9.31068,40.7555,76.2151,55.0593,32.5944,5.55112e-14,4.23877,69.1099,0.121579,28.356,16.3758,45.6857,100,24.9483,100,100,100,100,100,100,100,98.5413,100,100,100,0,NaN,42.3672,38.2639,33.3278,
7.64497,9.26149,40.2288,75.8076,54.9244,32.3372,5.55112e-14,4.01935,68.9686,0.11288,28.2365,16.3033,45.5752,100,24.8109,100,100,100,100,100,100,100,98.5318,100,100,100,0,NaN,42.1128,37.9966,33.046,
7.70078,9.21167,39.6958,75.3205,54.7835,32.0778,5.55112e-14,3.775,68.8232,0.105395,28.1137,16.2294,45.4043,100,24.6627,100,100,100,100,100,100,100,98.5256,100,100,100,0,NaN,41.8553,37.727,32.7619,
7.75658,9.1649,39.217,74.8136,54.6536,31.8315,5.55112e-14,3.57054,68.6778,0.0991241,27.9946,16.1582,45.2636,100,24.5129,100,100,100,100,100,100,100,98.5119,100,100,100,0,NaN,41.6152,37.4753,32.4996,
7.81238,9.11519,38.713,74.3962,54.5187,31.5747,5.55112e-14,3.38603,68.5283,0.0912346,27.8695,16.0828,45.1178,100,24.3793,100,100,100,100,100,100,100,98.5004,100,100,100,0,NaN,41.3596,37.2086,32.2204,
7.86818,9.07005,38.2163,73.8793,54.3907,31.3314,5.55112e-14,3.16162,68.3911,0.0861773,27.7617,16.0186,45.0073,100,24.2427,100,100,100,100,100,100,100,98.4941,100,100,100,0,NaN,41.123,36.9607,31.9615,
7.92399,9.02436,37.7239,73.3824,54.2731,31.083,5.55112e-14,2.97711,68.2416,0.0799061,27.6538,15.9538,44.8817,100,24.0922,100,100,100,100,100,100,100,98.4857,100,100,100,0,NaN,40.8827,36.7079,31.697,
7.97979,8.98035,37.2515,72.9848,54.1642,30.8266,5.55112e-14,2.83748,68.09,0.0740396,27.5512,15.8923,44.8012,100,23.9555,100,100,100,100,100,100,100,98.47,100,100,100,0,NaN,40.6517,36.4659,31.445,
8.03559,8.93602,36.7659,72.3884,54.06,30.5871,5.55112e-14,2.65297,67.9385,0.06878,27.4413,15.8268,44.6756,100,23.8158,100,100,100,100,100,100,100,98.4626,100,100,100,0,NaN,40.4194,36.2235,31.1918,
8.09139,8.89293,36.3092,71.9113,53.9442,30.3468,5.55112e-14,2.47345,67.789,0.0629134,27.3442,15.7684,44.5902,100,23.6753,100,100,100,100,100,100,100,98.4511,100,100,100,0,NaN,40.1935,35.9873,30.9455,
8.1472,8.8497,35.8526,71.4343,53.8441,30.1107,5.55112e-14,2.34878,67.6292,0.0580584,27.2408,15.7068,44.5148,100,23.5286,100,100,100,100,100,100,100,98.4448,100,100,100,0,NaN,39.9673,35.7521,30.6989,
8.203,8.80655,35.3823,70.7484,53.7384,29.862,5.55112e-14,2.20416,67.49,0.0532033,27.1444,15.6493,44.4193,100,23.3851,100,100,100,100,100,100,100,98.4375,100,100,100,0,NaN,39.7399,35.5146,30.4505,
8.2588,8.76436,34.9357,70.162,53.6259,29.6382,5.55112e-14,2.06453,67.322,0.0485506,27.0503,15.5931,44.3389,100,23.233,100,100,100,100,100,100,100,98.4291,100,100,100,0,NaN,39.518,35.283,30.2088,
8.31461,8.72219,34.4838,69.6849,53.5239,29.408,5.55112e-14,1.91991,67.1746,0.0436955,26.9521,15.5345,44.2535,100,23.1025,100,100,100,100,100,100,100,98.4238,100,100,100,0,NaN,39.2971,35.052,29.9681,
8.37041,8.6805,34.0551,69.0289,53.4164,29.1766,5.55112e-14,1.82018,67.0189,0.0396496,26.8565,15.4778,44.1831,100,22.9358,100,100,100,100,100,100,100,98.4123,100,100,100,0,NaN,39.078,34.8235,29.7294,
8.42621,8.64024,33.6195,68.4624,53.3149,28.9545,5.55112e-14,1.70049,66.8407,0.0351992,26.7687,15.4253,44.0977,100,22.7922,100,100,100,100,100,100,100,98.4029,100,100,100,0,NaN,38.8658,34.6017,29.4978,
8.48201,8.59801,33.1755,67.7865,53.1987,28.7379,5.55112e-14,1.59577,66.7076,0.0315579,26.6727,15.3685,44.0123,100,22.6517,100,100,100,100,100,100,100,98.3987,100,100,100,0,NaN,38.6436,34.3714,29.2564,
8.53782,8.55815,32.7536,67.1901,53.0876,28.5243,5.55112e-14,1.46113,66.552,0.0273097,26.5848,15.3161,43.9369,100,22.5174,100,100,100,100,100,100,100,98.3882,100,100,100,0,NaN,38.435,34.1546,29.0303,
8.59362,8.5171,32.3423,66.6037,52.9686,28.3086,5.55112e-14,1.39131,66.3697,0.0234661,26.494,15.2622,43.8565,100,22.356,100,100,100,100,100,100,100,98.384,100,100,100,0,NaN,38.2186,33.9286,28.7944,
8.64942,8.47795,31.9225,66.0471,52.8639,28.0941,5.55112e-14,1.30155,66.1936,0.0196225,26.4108,15.2127,43.761,100,22.2032,100,100,100,100,100,100,100,98.3735,100,100,100,0,NaN,38.0108,33.7116,28.5684,
8.70522,8.43843,31.5186,65.3911,52.7578,27.8801,5.55112e-14,1.22176,66.0215,0.0157789,26.3221,15.16,43.6906,100,22.0565,100,100,100,100,100,100,100,98.3651,100,100,100,0,NaN,37.8033,33.4969,28.3426,
8.76103,8.39976,31.1151,64.9041,52.6466,27.6805,5.55112e-14,1.14696,65.827,0.0131491,26.2362,15.1095,43.5901,100,21.9137,100,100,100,100,100,100,100,98.3578,100,100,100,0,NaN,37.5984,33.2834,28.1203,
8.81683,8.35947,30.6869,64.2978,52.5282,27.4643,5.55112e-14,1.08213,65.616,0.0105193,26.1513,15.0594,43.5097,100,21.7524,100,100,100,100,100,100,100,98.3504,100,100,100,0,NaN,37.3852,33.0624,27.8886,
8.87263,8.32154,30.3193,63.7511,52.417,27.2719,5.55112e-14,1.01232,65.4153,0.00748488,26.071,15.0119,43.4092,100,21.6026,100,100,100,100,100,100,100,98.3389,100,100,100,0,NaN,37.1837,32.8529,27.67,
8.92844,8.28238,29.9075,63.1945,52.2977,27.057,5.55112e-14,0.937516,65.231,0.00606882,25.9889,14.964,43.3338,100,21.4613,100,100,100,100,100,100,100,98.3242,100,100,100,0,NaN,36.978,32.6396,27.4469,
8.98424,8.24477,29.534,62.5683,52.1815,26.8743,5.55112e-14,0.857727,65.016,0.00404588,25.9084,14.9168,43.2484,100,21.2992,100,100,100,100,100,100,100,98.3106,100,100,100,0,NaN,36.7791,32.432,27.2291,
9.04004,8.20687,29.1512,61.962,52.0708,26.6785,5.55112e-14,0.782925,64.7968,0.00283212,25.8276,14.8698,43.163,100,21.1564,100,100,100,100,100,100,100,98.3022,100,100,100,0,NaN,36.5782,32.2227,27.0083,
9.09584,8.16852,28.7825,61.4054,51.9469,26.4768,5.55112e-14,0.733057,64.59,0.00202294,25.7476,14.8234,43.0474,100,20.9866,100,100,100,100,100,100,100,98.2927,100,100,100,0,NaN,36.3756,32.0133,26.7906,
9.15165,8.13032,28.4043,60.5904,51.816,26.2924,5.55112e-14,0.663242,64.3586,0.00101147,25.6656,14.7758,42.9167,100,20.8399,100,100,100,100,100,100,100,98.2833,100,100,100,0,NaN,36.1738,31.8043,26.5728,
9.20745,8.09191,28.0267,59.9046,51.7022,26.1008,5.55112e-14,0.598414,64.1394,0.000606882,25.5829,14.728,42.766,100,20.6901,100,100,100,100,100,100,100,98.2739,100,100,100,0,NaN,35.9708,31.5945,26.3511,
9.26325,8.05566,27.6833,59.3679,51.5851,25.9224,5.55112e-14,0.538573,63.9305,0.000202294,25.5103,14.686,42.6303,100,20.5234,100,100,100,100,100,100,100,98.2623,100,100,100,0,NaN,35.7792,31.3947,26.142,
9.31905,8.01704,27.312,58.5429,51.4648,25.73,5.55112e-14,0.473745,63.6827,-4.44185e-14,25.4275,14.6383,42.4393,100,20.3466,100,100,100,100,100,100,100,98.2508,100,100,100,0,NaN,35.5748,31.1827,25.9187,
9.37486,7.97972,26.9596,57.7279,51.3349,25.5477,5.55112e-14,0.428864,63.4554,-4.44185e-14,25.3488,14.593,42.3087,100,20.1914,100,100,100,100,100,100,100,98.2435,100,100,100,0,NaN,35.3777,30.9786,25.7051,
9.43066,7.94185,26.6047,56.9923,51.2109,25.3633,5.55112e-14,0.374009,63.2506,-4.44185e-14,25.2678,14.5464,42.1629,100,20.0448,100,100,100,100,100,100,100,98.233,100,100,100,0,NaN,35.179,30.7711,25.4868,
9.48646,7.90621,26.2823,56.4457,51.0906,25.19,5.55112e-14,0.319154,63.0171,-4.44185e-14,25.1903,14.5017,42.0272,100,19.895,100,100,100,100,100,100,100,98.2235,100,100,100,0,NaN,34.9914,30.5788,25.2847,
9.54227,7.86762,25.9347,55.7102,50.9717,25.0001,5.55112e-14,0.289234,62.7529,-4.44185e-14,25.1104,14.4557,41.8664,100,19.7283,100,100,100,100,100,100,100,98.2151,100,100,100,0,NaN,34.7879,30.3684,25.0645,
9.59807,7.83037,25.6055,55.0144,50.8496,24.8352,5.55112e-14,0.244352,62.5317,-4.44185e-14,25.026,14.4071,41.7106,100,19.56,100,100,100,100,100,100,100,98.2015,100,100,100,0,NaN,34.592,30.1652,24.8526,
9.65387,7.79434,25.2706,54.2292,50.7444,24.6576,5.55112e-14,0.219419,62.3024,-4.44185e-14,24.9465,14.3614,41.575,100,19.4179,100,100,100,100,100,100,100,98.1858,100,100,100,0,NaN,34.4011,29.9673,24.6466,
9.70967,7.75834,24.9488,53.6328,50.614,24.4928,5.55112e-14,0.184511,62.0771,-4.44185e-14,24.8736,14.3194,41.4192,100,19.2635,100,100,100,100,100,100,100,98.1784,100,100,100,0,NaN,34.2104,29.7687,24.4381,
9.76548,7.72313,24.6196,52.788,50.5171,24.3118,5.55112e-14,0.15459,61.7801,-4.44185e-14,24.7982,14.276,41.3237,100,19.13,100,100,100,100,100,100,100,98.1722,100,100,100,0,NaN,34.0244,29.5749,24.2354,
9.82128,7.687,24.3115,51.9531,50.3872,24.1516,5.55112e-14,0.129656,61.563,-4.44185e-14,24.7211,14.2316,41.193,100,18.9633,100,100,100,100,100,100,100,98.1617,100,100,100,0,NaN,33.8343,29.3779,24.029,
9.87708,7.65127,23.9902,51.2871,50.2792,23.9893,5.55112e-14,0.104722,61.3275,-4.44185e-14,24.6397,14.1847,41.0222,100,18.8119,100,100,100,100,100,100,100,98.1533,100,100,100,0,NaN,33.6462,29.1831,23.8261,
9.93288,7.61551,23.6916,50.5715,50.1663,23.8231,5.55112e-14,0.0847753,61.0818,-4.44185e-14,24.5629,14.1405,40.9217,100,18.6506,100,100,100,100,100,100,100,98.1417,100,100,100,0,NaN,33.4562,28.9867,23.6226,
9.98869,7.58081,23.3819,49.6372,50.0492,23.6565,5.55112e-14,0.0598414,60.8299,-4.44185e-14,24.4946,14.1012,40.7558,100,18.5124,100,100,100,100,100,100,100,98.1354,100,100,100,0,NaN,33.2712,28.7946,23.4197,
10.0445,7.54545,23.0696,48.6632,49.9252,23.501,5.55112e-14,0.0349075,60.5984,-4.44185e-14,24.4267,14.0622,40.6201,100,18.3604,100,100,100,100,100,100,100,98.125,100,100,100,0,NaN,33.0827,28.5988,23.2155,
10.1003,7.51076,22.7694,47.8978,49.8058,23.3505,5.55112e-14,0.0149604,60.3875,-4.44185e-14,24.3498,14.0179,40.4392,100,18.2268,100,100,100,100,100,100,100,98.1124,100,100,100,0,NaN,32.8985,28.4067,23.0155,
10.1561,7.47589,22.4839,47.1126,49.6942,23.1814,5.55112e-14,3.33067e-14,60.0905,-4.44185e-14,24.2779,13.9765,40.3236,100,18.077,100,100,100,100,100,100,100,98.0998,100,100,100,0,NaN,32.7127,28.2133,22.8151,
10.2119,7.44225,22.2037,46.3175,49.579,23.0428,5.55112e-14,3.33067e-14,59.8919,-4.44185e-14,24.2111,13.938,40.193,100,17.908,100,100,100,100,100,100,100,98.0904,100,100,100,0,NaN,32.5337,28.027,22.6206,
10.2677,7.40704,21.9109,45.3533,49.4669,22.8873,5.55112e-14,3.33067e-14,59.6768,-4.44185e-14,24.1414,13.8979,40.0774,100,17.7389,100,100,100,100,100,100,100,98.0862,100,100,100,0,NaN,32.346,27.8321,22.4192,
10.3235,7.37226,21.6265,44.4389,49.3443,22.7444,5.55112e-14,3.33067e-14,59.429,-4.44185e-14,24.0692,13.8563,39.9769,100,17.5753,100,100,100,100,100,100,100,98.0767,100,100,100,0,NaN,32.1601,27.6393,22.2213,
10.3793,7.33975,21.3484,43.4847,49.257,22.5944,5.55112e-14,3.33067e-14,59.1853,-4.44185e-14,24.0073,13.8207,39.9317,100,17.4224,100,100,100,100,100,100,100,98.0694,100,100,100,0,NaN,31.9873,27.4594,22.0334,
10.4351,7.30633,21.0714,42.5107,49.1614,22.4592,5.55112e-14,3.33067e-14,58.9682,-4.44185e-14,23.9393,13.7816,39.8311,100,17.2719,100,100,100,100,100,100,100,98.062,100,100,100,0,NaN,31.81,27.2744,21.8428,
10.4909,7.27322,20.8075,41.6161,49.0736,22.3155,5.55112e-14,3.33067e-14,58.7143,-4.44185e-14,23.8728,13.7433,39.7407,100,17.1121,100,100,100,100,100,100,100,98.0442,100,100,100,0,NaN,31.6339,27.0915,21.6536,
10.5467,7.24222,20.5452,40.652,48.9912,22.1892,5.55112e-14,3.33067e-14,58.5258,-4.44185e-14,23.8135,13.7091,39.6502,100,16.9477,100,100,100,100,100,100,100,98.0327,100,100,100,0,NaN,31.468,26.9191,21.4784,
10.6025,7.2093,20.2914,39.8271,48.8988,22.0464,5.55112e-14,3.33067e-14,58.2617,-4.44185e-14,23.7515,13.6734,39.5899,100,16.7894,100,100,100,100,100,100,100,98.0201,100,100,100,0,NaN,31.2931,26.7378,21.2907,
10.6583,7.17649,20.0264,38.9226,48.8074,21.9264,5.55112e-14,3.33067e-14,58.0446,-4.44185e-14,23.6812,13.633,39.4944,100,16.652,100,100,100,100,100,100,100,98.0054,100,100,100,0,NaN,31.1193,26.5576,21.1092,
10.7141,7.1445,19.781,38.0181,48.7118,21.7798,5.55112e-14,3.33067e-14,57.8172,-4.44185e-14,23.6216,13.5986,39.414,100,16.4829,100,100,100,100,100,100,100,97.9939,100,100,100,0,NaN,30.9489,26.3818,20.9283,
10.7699,7.11277,19.5266,37.0341,48.6176,21.6586,5.55112e-14,3.33067e-14,57.6042,-4.44185e-14,23.5605,13.5634,39.3286,100,16.3201,100,100,100,100,100,100,100,97.9823,100,100,100,0,NaN,30.7802,26.2073,20.7491,
10.8257,7.08083,19.2865,36.1097,48.5293,21.5348,5.55112e-14,3.33067e-14,57.3728,-4.44185e-14,23.4956,13.5261,39.2583,100,16.168,100,100,100,100,100,100,100,97.974,100,100,100,0,NaN,30.6107,26.0316,20.5695,
10.8815,7.04847,19.0326,35.076,48.4378,21.4119,5.55112e-14,3.33067e-14,57.1619,-4.44185e-14,23.4343,13.4908,39.1577,100,15.9912,100,100,100,100,100,100,100,97.9635,100,100,100,0,NaN,30.4382,25.8525,20.3883,
10.9373,7.01767,18.803,34.1815,48.3445,21.2835,5.55112e-14,3.33067e-14,56.9264,-4.44185e-14,23.3771,13.4579,39.0924,100,15.8299,100,100,100,100,100,100,100,97.9519,100,100,99.9925,0,NaN,30.2738,25.6833,20.2177,
10.9931,6.98714,18.5823,33.436,48.2448,21.1627,5.55112e-14,3.33067e-14,56.699,-4.44185e-14,23.3195,13.4247,39.0221,100,15.6732,100,100,100,100,100,100,100,97.9393,100,100,99.9925,0,NaN,30.1119,25.5148,20.0472,
11.0489,6.95563,18.34,32.5514,48.1497,21.0448,5.55112e-14,3.33067e-14,56.5045,-4.44185e-14,23.2561,13.3883,38.9366,100,15.5118,100,100,100,100,100,100,100,97.9289,100,100,99.9925,0,NaN,29.9439,25.3412,19.8712,
11.1047,6.92366,18.113,31.6171,48.044,20.9279,5.55112e-14,3.33067e-14,56.273,-4.44185e-14,23.1983,13.355,38.8814,100,15.3219,100,100,100,100,100,100,100,97.9163,100,100,99.9774,0,NaN,29.7743,25.1661,19.6935,
11.1605,6.89166,17.8871,30.6331,47.9434,20.8033,5.55112e-14,3.33067e-14,56.056,-4.44185e-14,23.1415,13.3222,38.821,100,15.139,100,100,100,100,100,100,100,97.9037,100,100,99.9473,0,NaN,29.6034,24.9904,19.5161,
11.2163,6.86121,17.6859,29.7982,47.8359,20.6901,5.55112e-14,3.33067e-14,55.8266,-4.44185e-14,23.0827,13.2884,38.7055,100,14.9884,100,100,100,100,100,100,100,97.8953,100,100,99.9247,0,NaN,29.4419,24.8226,19.3469,
